Player,90s,Goals,Shots,PKs,npxG,npG,Born,Age
Luke Ayling (1991),47.8,1.0,32.0,0.0,1.7999999999999998,1.0,1991.0,30.0
Luke Dreher (1998),0.0,0.0,0.0,0.0,0.0,0.0,1998.0,23.0
Luke Freeman (1992),4.1,0.0,3.0,0.0,0.1,0.0,1992.0,29.0
Luke Shaw (1995),99.5,2.0,58.0,0.0,2.8,2.0,1995.0,26.0
Luke Thomas (2001),23.8,1.0,10.0,0.0,0.4,1.0,2001.0,20.0
Lukáš Haraslín (1996),8.0,1.0,23.0,0.0,1.8,1.0,1996.0,25.0
Lumor Agbenyenu (1996),20.1,1.0,14.0,0.0,0.3,1.0,1996.0,25.0
Luuk de Jong (1990),42.3,13.0,103.0,0.0,13.8,13.0,1990.0,31.0
Lyanco (1997),55.699999999999996,1.0,29.0,0.0,1.7000000000000002,1.0,1997.0,24.0
Lyle Foster (2000),0.7,0.0,2.0,0.0,0.2,0.0,2000.0,21.0
Lys Mousset (1996),27.800000000000004,9.0,73.0,0.0,8.500000000000002,9.0,1996.0,25.0
László Bénes (1997),21.599999999999998,1.0,36.0,0.0,2.2,1.0,1997.0,24.0
Léo Baptistão (1992),43.4,10.0,118.0,1.0,14.3,9.0,1992.0,29.0
Léo Bonatini (1994),1.5,0.0,9.0,0.0,1.4,0.0,1994.0,27.0
Léo Duarte (1996),4.7,0.0,3.0,0.0,0.3,0.0,1996.0,25.0
Léo Lacroix (1992),8.6,0.0,9.0,0.0,0.7,0.0,1992.0,29.0
Léo Leroy (2000),2.0,0.0,3.0,0.0,0.1,0.0,2000.0,21.0
Léo Pétrot (1997),6.9,0.0,2.0,0.0,0.1,0.0,1997.0,24.0
Léo Sena (1995),9.8,0.0,2.0,0.0,0.1,0.0,1995.0,26.0
M'Bala Nzola (1996),30.900000000000002,13.0,58.0,4.0,8.7,9.0,1996.0,25.0
M'Baye Niang (1994),66.9,27.0,196.0,2.0,19.900000000000002,25.0,1994.0,27.0
Mads Bech Sørensen (1999),3.2,0.0,0.0,0.0,0.0,0.0,1999.0,22.0
Mads Bidstrup (2001),0.5,0.0,0.0,0.0,0.0,0.0,2001.0,20.0
Mads Pedersen (1996),20.0,1.0,12.0,0.0,0.6,1.0,1996.0,25.0
Mads Roerslev (1999),5.7,1.0,4.0,0.0,0.2,1.0,1999.0,22.0
Maghnes Akliouche (2002),0.0,0.0,0.0,0.0,0.0,0.0,2002.0,19.0
Magnus Warming (2000),0.4,0.0,0.0,0.0,0.0,0.0,2000.0,21.0
Mahamadou Doucouré (2000),0.5,0.0,0.0,0.0,0.0,0.0,2000.0,21.0
Mahame Siby (1996),0.4,0.0,0.0,0.0,0.0,0.0,1996.0,25.0
Mahdi Camara (1998),64.1,3.0,39.0,0.0,4.7,3.0,1998.0,23.0
Mahdi Talal (1997),0.2,0.0,0.0,0.0,0.0,0.0,1997.0,24.0
Mahmoud Dahoud (1996),50.900000000000006,3.0,80.0,0.0,4.7,3.0,1996.0,25.0
Makhtar Gueye (1997),0.6,1.0,2.0,0.0,0.3,1.0,1997.0,24.0
Makoto Hasebe (1984),105.7,0.0,6.0,0.0,0.4,0.0,1984.0,37.0
Malang Sarr (1999),65.2,2.0,23.0,0.0,1.9,2.0,1999.0,22.0
Malcom (1997),38.5,13.0,85.0,1.0,7.2,12.0,1997.0,24.0
Malick Thiaw (2001),16.900000000000002,1.0,9.0,0.0,0.5,1.0,2001.0,20.0
Malik Sellouki (2000),0.7,1.0,4.0,0.0,0.3,1.0,2000.0,21.0
Malik Tchokounté (1988),16.4,0.0,22.0,0.0,2.4,0.0,1988.0,33.0
Malik Tillman (2002),1.1,0.0,1.0,0.0,0.2,0.0,2002.0,19.0
Malo Gusto (2003),8.8,0.0,5.0,0.0,0.7,0.0,2003.0,18.0
Mama Samba Baldé (1995),54.800000000000004,16.0,134.0,0.0,15.9,16.0,1995.0,26.0
Mamadou Coulibaly (1999),10.2,2.0,10.0,0.0,1.2000000000000002,2.0,1999.0,22.0
Mamadou Doucouré (1998),0.0,0.0,0.0,0.0,0.0,0.0,1998.0,23.0
Mamadou Fofana (1998),29.900000000000002,0.0,13.0,0.0,0.7,0.0,1998.0,23.0
Mamadou Kanouté (1993),0.4,0.0,1.0,0.0,0.0,0.0,1993.0,28.0
Mamadou Sakho (1990),72.8,1.0,8.0,0.0,2.2,1.0,1990.0,31.0
Mamadou Sylla (1994),4.4,0.0,2.0,0.0,0.2,0.0,1994.0,27.0
Mame Biram Diouf (1987),28.8,6.0,59.0,0.0,7.3,6.0,1987.0,34.0
Mamor Niang (2002),0.2,0.0,1.0,0.0,0.1,0.0,2002.0,19.0
Mamoudou Karamoko (1999),0.1,0.0,0.0,0.0,0.0,0.0,1999.0,22.0
Mandela Egbo (1997),0.1,0.0,0.0,0.0,0.0,0.0,1997.0,24.0
Manolo Gabbiadini (1991),68.9,30.0,220.0,3.0,19.4,27.0,1991.0,30.0
Manolo Portanova (2000),5.9,0.0,8.0,0.0,0.8,0.0,2000.0,21.0
Manu Emmanuel Gyabuaa (2001),0.0,0.0,0.0,0.0,0.0,0.0,2001.0,20.0
Manu García (1986),87.4,5.0,85.0,0.0,6.4,5.0,1986.0,35.0
Manu García (1998),28.1,0.0,22.0,0.0,1.1,0.0,1998.0,23.0
Manu Morlanes (1999),18.0,1.0,7.0,0.0,0.30000000000000004,1.0,1999.0,22.0
Manu Trigueros (1991),105.60000000000001,10.0,124.0,2.0,9.4,8.0,1991.0,30.0
Manu Vallejo (1997),16.299999999999997,7.0,29.0,0.0,6.4,7.0,1997.0,24.0
Manuel Akanji (1995),100.3,3.0,53.0,0.0,4.7,3.0,1995.0,26.0
Manuel Cabit (1993),3.0,0.0,0.0,0.0,0.0,0.0,1993.0,28.0
Manuel Garrido (2000),1.3,0.0,1.0,0.0,0.3,0.0,2000.0,21.0
Manuel Gulde (1991),80.8,5.0,38.0,0.0,3.6,5.0,1991.0,30.0
Manuel Iturra (1984),18.400000000000002,0.0,2.0,0.0,0.5,0.0,1984.0,37.0
Manuel Lanzini (1993),58.5,11.0,93.0,2.0,8.3,9.0,1993.0,28.0
Manuel Lazzari (1993),131.4,5.0,105.0,0.0,6.8999999999999995,5.0,1993.0,28.0
Manuel Locatelli (1998),105.1,9.0,135.0,2.0,8.9,7.0,1998.0,23.0
Manuel Pasqual (1982),14.9,1.0,7.0,1.0,0.3,0.0,1982.0,39.0
Manuel Perez (1991),1.4,0.0,1.0,0.0,0.1,0.0,1991.0,30.0
Manuel Prietl (1991),44.0,1.0,31.0,0.0,1.4,1.0,1991.0,30.0
Manuel Pucciarelli (1991),18.7,2.0,24.0,0.0,1.7,2.0,1991.0,30.0
Manuel Schmiedebach (1988),3.8,0.0,0.0,0.0,0.0,0.0,1988.0,33.0
Manuel Sánchez (2000),27.900000000000002,1.0,6.0,0.0,0.4,1.0,2000.0,21.0
Mapou Yanga-Mbiwa (1989),1.4,0.0,0.0,0.0,0.0,0.0,1989.0,32.0
Maranhão (1996),18.8,5.0,50.0,0.0,6.199999999999999,5.0,1996.0,25.0
Marash Kumbulla (2000),40.2,2.0,19.0,0.0,2.8,2.0,2000.0,21.0
Marc Albrighton (1989),80.1,6.0,74.0,0.0,5.199999999999999,6.0,1989.0,32.0
Marc Bartra (1991),112.2,7.0,64.0,0.0,4.4,7.0,1991.0,30.0
Marc Baró (1999),1.0,0.0,1.0,0.0,0.0,0.0,1999.0,22.0
Marc Cardona (1995),15.100000000000001,4.0,31.0,0.0,4.9,4.0,1995.0,26.0
Marc Cucurella (1998),113.8,5.0,88.0,0.0,5.6,5.0,1998.0,23.0
Marc Guéhi (2000),19.0,2.0,11.0,0.0,1.5,2.0,2000.0,21.0
Marc Muniesa (1992),28.1,0.0,11.0,0.0,0.8,0.0,1992.0,29.0
Marc Navarro (1995),15.600000000000001,1.0,26.0,0.0,1.2,1.0,1995.0,26.0
Marc Pedraza (1987),1.4,0.0,0.0,0.0,0.0,0.0,1987.0,34.0
Marc Pugh (1987),10.9,0.0,19.0,0.0,1.6,0.0,1987.0,34.0
Marc Roca (1996),75.7,3.0,63.0,2.0,2.5000000000000004,1.0,1996.0,25.0
Marc Stendera (1995),5.3,0.0,8.0,0.0,0.7,0.0,1995.0,26.0
Marc-Oliver Kempf (1995),72.1,7.0,51.0,0.0,4.8999999999999995,7.0,1995.0,26.0
Marcel Benger (1998),0.0,0.0,0.0,0.0,0.0,0.0,1998.0,23.0
Marcel Büchel (1991),18.8,0.0,9.0,0.0,0.2,0.0,1991.0,30.0
Marcel Halstenberg (1991),86.19999999999999,10.0,92.0,3.0,7.3,7.0,1991.0,30.0
Marcel Hartel (1996),18.7,0.0,21.0,0.0,1.2,0.0,1996.0,25.0
Marcel Heller (1986),14.4,0.0,12.0,0.0,2.1,0.0,1986.0,35.0
Marcel Risse (1989),14.5,1.0,22.0,0.0,1.1,1.0,1989.0,32.0
Marcel Sabitzer (1994),101.30000000000001,24.0,261.0,4.0,21.4,20.0,1994.0,27.0
Marcel Schmelzer (1988),23.6,1.0,11.0,0.0,1.0,1.0,1988.0,33.0
Marcel Sobottka (1994),18.3,0.0,13.0,0.0,1.1,0.0,1994.0,27.0
Marcel Tisserand (1993),37.1,2.0,24.0,0.0,2.9,2.0,1993.0,28.0
Marcello Gazzola (1985),18.4,1.0,4.0,0.0,0.9,1.0,1985.0,36.0
Marcello Trotta (1992),29.6,7.0,67.0,2.0,6.2,5.0,1992.0,29.0
Marcelo (1987),117.5,6.0,89.0,0.0,5.800000000000001,6.0,1987.0,34.0
Marcelo (1988),73.30000000000001,5.0,100.0,0.0,4.0,5.0,1988.0,33.0
Marcelo Brozović (1992),127.9,11.0,176.0,0.0,9.4,11.0,1992.0,29.0
Marcelo Saracchi (1998),9.3,1.0,5.0,0.0,0.6,1.0,1998.0,23.0
Marcin Kamiński (1992),42.0,0.0,13.0,0.0,1.2,0.0,1992.0,29.0
Marco Andreolli (1986),28.700000000000003,0.0,8.0,0.0,0.4,0.0,1986.0,35.0
Marco Asensio (1996),74.8,20.0,183.0,0.0,19.5,20.0,1996.0,25.0
Marco Ballarini (2001),0.0,0.0,0.0,0.0,0.0,0.0,2001.0,20.0
Marco Benassi (1994),69.0,13.0,156.0,0.0,11.3,13.0,1994.0,27.0
Marco Bertini (2002),0.1,0.0,0.0,0.0,0.0,0.0,2002.0,19.0
Marco Borriello (1982),8.6,1.0,12.0,0.0,1.2,1.0,1982.0,39.0
Marco Brescianini (2000),0.3,0.0,0.0,0.0,0.0,0.0,2000.0,21.0
Marco Calderoni (1989),22.9,3.0,23.0,0.0,0.7,3.0,1989.0,32.0
Marco Capuano (1991),48.900000000000006,0.0,13.0,0.0,0.8999999999999999,0.0,1991.0,30.0
Marco D'Alessandro (1991),36.9,3.0,33.0,0.0,2.7,3.0,1991.0,30.0
Marco Fabián (1989),5.4,1.0,17.0,0.0,1.4000000000000001,1.0,1989.0,32.0
Marco Fossati (1992),12.2,0.0,10.0,0.0,0.3,0.0,1992.0,29.0
Marco Friedl (1998),67.7,1.0,26.0,0.0,2.0,1.0,1998.0,23.0
Marco Höger (1989),26.700000000000003,0.0,9.0,0.0,0.6,0.0,1989.0,32.0
Marco John (2002),11.5,0.0,5.0,0.0,0.2,0.0,2002.0,19.0
Marco Majouga (2001),1.4,0.0,5.0,0.0,0.2,0.0,2001.0,20.0
Marco Mancosu (1988),27.1,14.0,72.0,9.0,6.8,5.0,1988.0,33.0
Marco Meyerhöfer (1995),16.3,1.0,6.0,0.0,0.5,1.0,1995.0,26.0
Marco Modolo (1989),1.4,0.0,1.0,0.0,0.1,0.0,1989.0,32.0
Marco Olivieri (1999),0.3,0.0,1.0,0.0,0.1,0.0,1999.0,22.0
Marco Parolo (1985),83.7,9.0,146.0,0.0,12.399999999999999,9.0,1985.0,36.0
Marco Reus (1989),94.2,47.0,231.0,4.0,38.900000000000006,43.0,1989.0,32.0
Marco Richter (1997),75.5,17.0,205.0,0.0,15.6,17.0,1997.0,24.0
Marco Russ (1985),16.9,1.0,6.0,0.0,0.4,1.0,1985.0,36.0
Marco Sau (1987),30.1,7.0,45.0,1.0,6.9,6.0,1987.0,34.0
Marco Stiepermann (1991),13.1,0.0,19.0,0.0,1.5,0.0,1991.0,30.0
Marco Terrazzino (1991),22.2,1.0,35.0,0.0,3.9,1.0,1991.0,30.0
Marco Tumminello (1998),2.4,3.0,9.0,0.0,0.9,3.0,1998.0,23.0
Marco Verratti (1992),81.2,0.0,23.0,0.0,1.9000000000000004,0.0,1992.0,29.0
Marcos Acuña (1991),39.0,2.0,26.0,0.0,2.1,2.0,1991.0,30.0
Marcos Alonso (1990),103.0,16.0,180.0,0.0,12.3,16.0,1990.0,31.0
Marcos Llorente (1995),73.1,15.0,78.0,0.0,6.8,15.0,1995.0,26.0
Marcos Mauro López Gutiérrez (1991),21.8,2.0,6.0,0.0,1.5,2.0,1991.0,30.0
Marcos Rojo (1990),10.899999999999999,0.0,12.0,0.0,0.4,0.0,1990.0,31.0
Marcus Coco (1996),59.99999999999999,3.0,73.0,0.0,5.699999999999999,3.0,1996.0,25.0
Marcus Forss (1999),2.2,0.0,4.0,0.0,0.2,0.0,1999.0,22.0
Marcus Ingvartsen (1996),46.0,10.0,91.0,1.0,7.9,9.0,1996.0,25.0
Marcus Rashford (1997),114.5,47.0,319.0,6.0,37.3,41.0,1997.0,24.0
Marcus Rohdén (1991),18.1,2.0,22.0,0.0,1.2,2.0,1991.0,30.0
Marcus Thuram (1997),98.6,30.0,243.0,4.0,33.1,26.0,1997.0,24.0
Marek Hamšík (1987),36.5,7.0,102.0,0.0,7.9,7.0,1987.0,34.0
Marek Suchý (1988),7.800000000000001,0.0,2.0,0.0,0.1,0.0,1988.0,33.0
Mariano (1993),42.0,23.0,150.0,1.0,18.2,22.0,1993.0,28.0
Mariano Julio Izco (1983),2.0,0.0,0.0,0.0,0.0,0.0,1983.0,38.0
Marijan Ćavar (1998),0.4,0.0,1.0,0.0,0.0,0.0,1998.0,23.0
Marin Pongračić (1997),21.8,2.0,6.0,0.0,0.5,2.0,1997.0,24.0
Mario Balotelli (1990),59.599999999999994,31.0,254.0,6.0,25.4,25.0,1990.0,31.0
Mario Gaspar (1990),105.3,3.0,88.0,0.0,4.5,3.0,1990.0,31.0
Mario González (1996),0.2,0.0,1.0,0.0,0.1,0.0,1996.0,25.0
Mario Gómez (1985),50.4,16.0,110.0,0.0,18.1,16.0,1985.0,36.0
Mario Götze (1992),42.2,12.0,55.0,1.0,7.4,11.0,1992.0,29.0
Mario Hermoso (1995),111.4,5.0,73.0,0.0,5.3,5.0,1995.0,26.0
Mario Hernández (1999),1.3,1.0,1.0,0.0,0.4,1.0,1999.0,22.0
Mario Lemina (1993),69.9,4.0,73.0,0.0,3.4000000000000004,4.0,1993.0,28.0
Mario Mandžukić (1986),50.599999999999994,14.0,90.0,0.0,11.6,14.0,1986.0,35.0
Mario Pašalić (1995),69.9,28.0,140.0,0.0,23.5,28.0,1995.0,26.0
Mario Rodriguez (1997),0.0,0.0,0.0,0.0,0.0,0.0,1997.0,24.0
Mario Sampirisi (1992),24.4,0.0,3.0,0.0,0.4,0.0,1992.0,29.0
Mario Suárez (1987),12.4,2.0,14.0,0.0,0.9,2.0,1987.0,34.0
Mario Vrančić (1989),7.1,1.0,14.0,0.0,1.7,1.0,1989.0,32.0
Marios Oikonomou (1992),1.9,0.0,0.0,0.0,0.0,0.0,1992.0,29.0
Marius Bülter (1993),36.7,8.0,59.0,0.0,4.7,8.0,1993.0,28.0
Marius Wolf (1995),84.6,9.0,107.0,0.0,8.7,9.0,1995.0,26.0
Mariusz Stępiński (1995),43.199999999999996,14.0,96.0,0.0,13.2,14.0,1995.0,26.0
Mark Noble (1987),90.9,14.0,42.0,10.0,1.7999999999999998,4.0,1987.0,34.0
Mark Uth (1991),83.4,27.0,217.0,1.0,26.799999999999997,26.0,1991.0,30.0
Markel Bergara (1986),17.7,4.0,20.0,0.0,3.2,4.0,1986.0,35.0
Markel Susaeta (1987),40.5,4.0,44.0,0.0,2.8,4.0,1987.0,34.0
Marko Arnautović (1989),63.3,27.0,172.0,3.0,24.0,24.0,1989.0,32.0
Marko Grujić (1996),46.800000000000004,9.0,80.0,0.0,8.100000000000001,9.0,1996.0,25.0
Marko Janković (1995),1.9,0.0,2.0,0.0,0.2,0.0,1995.0,26.0
Marko Pajač (1993),17.700000000000003,2.0,17.0,0.0,0.5,2.0,1993.0,28.0
Marko Pjaca (1995),34.300000000000004,9.0,67.0,0.0,6.499999999999999,9.0,1995.0,26.0
Marko Rog (1995),49.50000000000001,3.0,51.0,0.0,3.1999999999999997,3.0,1995.0,26.0
Markus Suttner (1987),33.4,1.0,22.0,0.0,0.7999999999999999,1.0,1987.0,34.0
Marley Aké (2001),2.7,0.0,7.0,0.0,1.3,0.0,2001.0,20.0
Marlon (1995),77.79999999999998,1.0,21.0,0.0,1.8,1.0,1995.0,26.0
Marlon Ritter (1994),4.8,0.0,9.0,0.0,0.3,0.0,1994.0,27.0
Marlos Moreno (1996),0.3,0.0,0.0,0.0,0.0,0.0,1996.0,25.0
Marouane Fellaini (1987),16.0,4.0,17.0,0.0,2.3000000000000003,4.0,1987.0,34.0
Marquinhos (1994),110.0,12.0,65.0,0.0,7.6000000000000005,12.0,1994.0,27.0
Marshall Munetsi (1996),39.3,2.0,30.0,0.0,2.6000000000000005,2.0,1996.0,25.0
Marten Winkler (2002),0.0,0.0,0.0,0.0,0.0,0.0,2002.0,19.0
Marten de Roon (1991),139.8,9.0,107.0,2.0,5.6,7.0,1991.0,30.0
Martin Adeline (2003),1.3,0.0,2.0,0.0,0.3,0.0,2003.0,18.0
Martin Agirregabiria (1996),97.10000000000001,1.0,14.0,0.0,1.3000000000000003,1.0,1996.0,25.0
Martin Braithwaite (1991),67.4,19.0,135.0,0.0,21.1,19.0,1991.0,30.0
Martin Cranie (1986),2.0,0.0,0.0,0.0,0.0,0.0,1986.0,35.0
Martin Erlic (1998),33.2,4.0,17.0,0.0,2.4000000000000004,4.0,1998.0,23.0
Martin Harnik (1987),30.299999999999997,13.0,77.0,0.0,14.2,13.0,1987.0,34.0
Martin Hinteregger (1992),133.0,14.0,132.0,0.0,11.299999999999999,14.0,1992.0,29.0
Martin Hongla (1998),3.7,0.0,2.0,0.0,0.1,0.0,1998.0,23.0
Martin Kelly (1990),42.8,0.0,11.0,0.0,0.8,0.0,1990.0,31.0
Martin Olsson (1988),35.0,0.0,19.0,0.0,0.8,0.0,1988.0,33.0
Martin Palumbo (2002),0.7,0.0,0.0,0.0,0.0,0.0,2002.0,19.0
Martin Satriano (2001),0.4,0.0,0.0,0.0,0.0,0.0,2001.0,20.0
Martin Terrier (1997),89.80000000000001,31.0,185.0,1.0,22.0,30.0,1997.0,24.0
Martin Valjent (1995),53.7,0.0,22.0,0.0,0.7,0.0,1995.0,26.0
Martin Ødegaard (1998),53.800000000000004,9.0,86.0,0.0,5.9,9.0,1998.0,23.0
Martinelli (2001),22.6,9.0,55.0,0.0,8.899999999999999,9.0,2001.0,20.0
Martín (1999),1.3,0.0,2.0,0.0,0.1,0.0,1999.0,22.0
Martín Cáceres (1987),88.5,8.0,61.0,0.0,6.4,8.0,1987.0,34.0
Martín Mantovani (1984),19.2,3.0,10.0,0.0,1.4,3.0,1984.0,37.0
Martín Merquelanz (1995),8.1,0.0,13.0,0.0,1.2000000000000002,0.0,1995.0,26.0
Martín Montoya (1991),77.6,0.0,32.0,0.0,2.1,0.0,1991.0,30.0
Martín Zubimendi (1999),41.1,0.0,16.0,0.0,1.1,0.0,1999.0,22.0
Marvelous Nakamba (1994),37.1,0.0,9.0,0.0,0.2,0.0,1994.0,27.0
Marvin (2000),1.5,0.0,1.0,0.0,0.2,0.0,2000.0,21.0
Marvin Bakalorz (1989),39.1,1.0,33.0,0.0,2.0,1.0,1989.0,32.0
Marvin Compper (1985),1.0,0.0,0.0,0.0,0.0,0.0,1985.0,36.0
Marvin Ducksch (1994),9.1,1.0,18.0,0.0,1.7,1.0,1994.0,27.0
Marvin Friedrich (1995),78.0,7.0,67.0,0.0,4.1000000000000005,7.0,1995.0,26.0
Marvin Gakpa (1993),5.2,0.0,13.0,0.0,0.5,0.0,1993.0,28.0
Marvin Martin (1988),6.9,0.0,7.0,0.0,0.3,0.0,1988.0,33.0
Marvin Plattenhardt (1992),94.3,1.0,42.0,0.0,2.4000000000000004,1.0,1992.0,29.0
Marvin Tshibuabua (2002),0.5,0.0,1.0,0.0,0.1,0.0,2002.0,19.0
Marvin Zeegelaar (1990),48.2,1.0,9.0,0.0,1.5,1.0,1990.0,31.0
Masaya Okugawa (1996),24.9,7.0,23.0,0.0,3.6999999999999997,7.0,1996.0,25.0
Mason Greenwood (2001),47.699999999999996,21.0,151.0,0.0,15.0,21.0,2001.0,20.0
Mason Holgate (1996),72.7,1.0,24.0,0.0,3.8000000000000003,1.0,1996.0,25.0
Mason Mount (1999),77.9,20.0,198.0,2.0,18.4,18.0,1999.0,22.0
Massadio Haïdara (1992),28.0,2.0,15.0,0.0,2.5,2.0,1992.0,29.0
Massimiliano Mangraviti (1998),10.8,0.0,3.0,0.0,0.2,0.0,1998.0,23.0
Massimo Coda (1988),15.7,4.0,56.0,1.0,4.2,3.0,1988.0,33.0
Massimo Gobbi (1980),35.9,0.0,9.0,0.0,0.30000000000000004,0.0,1980.0,41.0
Matej Maglica (1998),0.1,0.0,0.0,0.0,0.0,0.0,1998.0,23.0
Mateo Klimowicz (2000),19.700000000000003,1.0,44.0,0.0,4.7,1.0,2000.0,21.0
Mateo Kovačić (1994),83.9,3.0,97.0,0.0,5.7,3.0,1994.0,27.0
Mateo Musacchio (1990),61.6,1.0,22.0,0.0,2.8,1.0,1990.0,31.0
Mateo Pavlović (1990),70.8,4.0,50.0,0.0,5.6,4.0,1990.0,31.0
Mateu Morey (2000),11.399999999999999,0.0,4.0,0.0,0.7,0.0,2000.0,21.0
Mateusz Klich (1990),37.1,5.0,53.0,2.0,3.1,3.0,1990.0,31.0
Matheus Cunha (1999),50.4,18.0,171.0,2.0,17.799999999999997,16.0,1999.0,22.0
Matheus Fernandes (1998),1.8,0.0,2.0,0.0,0.5,0.0,1998.0,23.0
Matheus Henrique (1997),3.1,0.0,2.0,0.0,0.1,0.0,1997.0,24.0
Matheus Pereira (1996),42.3,14.0,90.0,4.0,6.3,10.0,1996.0,25.0
Matheus Pereira da Silva (1998),6.2,0.0,13.0,0.0,0.7999999999999999,0.0,1998.0,23.0
Mathew Leckie (1991),38.900000000000006,7.0,48.0,0.0,4.800000000000001,7.0,1991.0,30.0
Mathias Autret (1991),13.6,2.0,27.0,0.0,2.0,2.0,1991.0,30.0
Mathias Jensen (1996),10.6,0.0,8.0,0.0,0.4,0.0,1996.0,25.0
Mathias Jørgensen (1990),72.2,4.0,23.0,0.0,3.8,4.0,1990.0,31.0
Mathias Normann (1996),7.8,1.0,16.0,0.0,0.7,1.0,1996.0,25.0
Mathias Pereira Lage (1996),35.3,6.0,67.0,0.0,4.1000000000000005,6.0,1996.0,25.0
Mathieu Bodmer (1982),17.3,3.0,25.0,0.0,2.4,3.0,1982.0,39.0
Mathieu Cafaro (1997),58.7,12.0,173.0,1.0,9.2,11.0,1997.0,24.0
Mathieu Debuchy (1985),79.29999999999998,11.0,76.0,0.0,9.0,11.0,1985.0,36.0
Mathieu Deplagne (1991),26.8,0.0,8.0,0.0,0.4,0.0,1991.0,30.0
Mathieu Dossevi (1988),74.8,6.0,77.0,0.0,6.300000000000001,6.0,1988.0,33.0
Mathieu Flamini (1984),10.3,0.0,1.0,0.0,0.1,0.0,1984.0,37.0
Mathieu Goncalves (2001),3.5,0.0,0.0,0.0,0.0,0.0,2001.0,20.0
Mathys Saban (2002),0.9,0.0,0.0,0.0,0.0,0.0,2002.0,19.0
Mathys Tel (2005),0.4,0.0,0.0,0.0,0.0,0.0,2005.0,16.0
Mathías Olivera (1997),78.6,2.0,43.0,0.0,4.9,2.0,1997.0,24.0
Mathías Suárez (1996),6.8,0.0,1.0,0.0,0.1,0.0,1996.0,25.0
Matija Nastasić (1993),79.5,1.0,45.0,0.0,4.2,1.0,1993.0,28.0
Mato Jajalo (1988),21.1,0.0,20.0,0.0,0.7,0.0,1988.0,33.0
Matondo-Merveille Papela (2001),0.2,0.0,0.0,0.0,0.0,0.0,2001.0,20.0
Mats Hummels (1988),116.9,9.0,103.0,0.0,10.100000000000001,9.0,1988.0,33.0
Matt Doherty (1992),81.3,8.0,87.0,0.0,11.4,8.0,1992.0,29.0
Matt Miazga (1995),15.3,0.0,13.0,0.0,0.7,0.0,1995.0,26.0
Matt Phillips (1991),43.6,4.0,50.0,0.0,4.7,4.0,1991.0,30.0
Matt Ritchie (1989),107.9,7.0,142.0,1.0,8.4,6.0,1989.0,32.0
Matt Targett (1995),94.19999999999999,3.0,31.0,0.0,1.7999999999999998,3.0,1995.0,26.0
Matteo Ahlinvi (1999),10.0,2.0,11.0,0.0,1.6,2.0,1999.0,22.0
Matteo Bianchetti (1993),1.4,0.0,0.0,0.0,0.0,0.0,1993.0,28.0
Matteo Brighi (1981),2.6,1.0,1.0,0.0,0.6,1.0,1981.0,40.0
Matteo Cancellieri (2002),1.9,0.0,2.0,0.0,0.1,0.0,2002.0,19.0
Matteo Darmian (1989),65.3,5.0,26.0,0.0,2.8000000000000003,5.0,1989.0,32.0
Matteo Gabbia (1999),17.9,0.0,9.0,0.0,0.8,0.0,1999.0,22.0
Matteo Lovato (2000),19.900000000000002,0.0,2.0,0.0,0.1,0.0,2000.0,21.0
Matteo Pessina (1997),55.6,10.0,70.0,0.0,8.4,10.0,1997.0,24.0
Matteo Politano (1993),103.0,27.0,306.0,0.0,23.200000000000003,27.0,1993.0,28.0
Matteo Ricci (1994),24.8,0.0,21.0,0.0,0.9,0.0,1994.0,27.0
Matteo Ruggeri (2002),4.8,0.0,2.0,0.0,0.0,0.0,2002.0,19.0
Matteo Scozzarella (1988),28.099999999999998,0.0,13.0,0.0,0.30000000000000004,0.0,1988.0,33.0
Matthew Hoppe (2001),15.7,6.0,24.0,0.0,3.5,6.0,2001.0,20.0
Matthew Longstaff (2000),10.600000000000001,2.0,4.0,0.0,0.4,2.0,2000.0,21.0
Matthew Lowton (1989),112.69999999999999,2.0,36.0,0.0,1.7,2.0,1989.0,32.0
Matthias Bader (1997),0.1,0.0,0.0,0.0,0.0,0.0,1997.0,24.0
Matthias Ginter (1994),141.0,10.0,113.0,0.0,11.0,10.0,1994.0,27.0
Matthias Lehmann (1983),16.8,0.0,12.0,0.0,0.2,0.0,1983.0,38.0
Matthias Ostrzolek (1990),42.7,0.0,20.0,0.0,0.8999999999999999,0.0,1990.0,31.0
Matthias Phaeton (2000),0.6,0.0,0.0,0.0,0.0,0.0,2000.0,21.0
Matthias Zimmermann (1992),67.30000000000001,2.0,33.0,0.0,1.2999999999999998,2.0,1992.0,29.0
Matthieu Udol (1996),46.599999999999994,1.0,22.0,0.0,1.3,1.0,1996.0,25.0
Matthijs de Ligt (1999),68.2,6.0,50.0,0.0,4.9,6.0,1999.0,22.0
Matthis Abline (2003),1.1,0.0,2.0,0.0,0.3,0.0,2003.0,18.0
Mattia Aramu (1995),12.0,5.0,23.0,2.0,1.8,3.0,1995.0,26.0
Mattia Bani (1993),96.69999999999999,4.0,50.0,0.0,6.099999999999999,4.0,1993.0,28.0
Mattia Caldara (1994),50.9,4.0,24.0,0.0,4.1,4.0,1994.0,27.0
Mattia De Sciglio (1992),56.900000000000006,2.0,20.0,0.0,0.6,2.0,1992.0,29.0
Mattia Destro (1991),56.1,29.0,133.0,0.0,21.5,29.0,1991.0,30.0
Mattia Pagliuca (2002),0.1,0.0,0.0,0.0,0.0,0.0,2002.0,19.0
